scenario_id,p,config,seed,spawned,passed,pass_rate,avg_travel_time,avg_gate_wait,t_first_pass,t_last_pass,active_period,throughput_active,per_gate_active,W1_avg_density,W1_peak_density,W2_avg_density,W2_peak_density
p50_cfg3_s46,0.5,3,46,811,811,1.0,49.22765006385697,11.136189889025893,33.7,580.25,"time
90.0     12
90.5     15
91.0     15
91.5     14
92.0     15
         ..
597.5    18
598.0    18
598.5    17
599.0    17
599.5    16
Length: 699, dtype: int64",1.4838532613667552,0.21197903733810788,0.32438282140859803,0.8868778280542986,0.7228898426323319,1.5
p50_cfg4_s42,0.5,4,42,794,794,1.0,50.01828644501279,17.510453400503778,34.35,596.5,"time
90.0     7
90.5     8
91.0     8
91.5     8
92.0     8
        ..
597.5    4
598.0    4
598.5    3
599.0    2
599.5    2
Length: 839, dtype: int64",1.4124344036289247,0.20177634337556066,0.3224739593026038,0.8144796380090498,0.3092967818831943,0.9
p50_cfg4_s43,0.5,4,43,823,823,1.0,50.19209876543211,17.274908869987843,34.45,589.8000000000001,"time
90.0     11
90.5     11
91.0     11
91.5     12
92.0     14
         ..
597.5     5
598.0     4
598.5     5
599.0     6
599.5     5
Length: 871, dtype: int64",1.481948320878725,0.211706902982675,0.33584949239378065,0.8235294117647058,0.3249138920780712,1.0
p50_cfg4_s44,0.5,4,44,807,800,0.9913258983890955,49.675357607282194,16.9275,34.550000000000004,599.95,"time
90.0     12
90.5     10
91.0     11
91.5     12
92.0     10
         ..
597.5     4
598.0     4
598.5     4
599.0     3
599.5     2
Length: 816, dtype: int64",1.4149274849663953,0.2021324978523422,0.34890324839823383,0.9140271493212669,0.35919117647058824,1.05
p50_cfg4_s45,0.5,4,45,857,851,0.9929988331388565,53.17836363636365,19.649001175088127,34.7,599.65,"time
90.0     13
90.5     13
91.0     15
91.5     14
92.0     14
         ..
597.5     3
598.0     3
598.5     3
599.0     3
599.5     3
Length: 914, dtype: int64",1.506327993627755,0.21518971337539355,0.3758508754672437,0.9321266968325792,0.349835886214442,1.0
p50_cfg4_s46,0.5,4,46,811,810,0.998766954377312,48.94019230769232,13.67574074074074,33.7,597.65,"time
90.0     10
90.5     11
91.0     10
91.5     12
92.0     12
         ..
597.5     8
598.0     7
598.5     6
599.0     6
599.5     6
Length: 784, dtype: int64",1.4362975441085204,0.20518536344407434,0.2994053501152893,0.7692307692307693,0.48188775510204085,1.15
p50_cfg5_s42,0.5,5,42,794,749,0.9433249370277078,68.23028455284555,39.45514018691589,34.550000000000004,598.7,"time
90.0     10
90.5      8
91.0      9
91.5      9
92.0      8
         ..
596.5     1
598.0     1
598.5     1
599.0     1
599.5     1
Length: 957, dtype: int64",1.327661083045289,0.18966586900646987,0.5005234673054741,0.7692307692307693,0.2118599791013584,0.7
p50_cfg5_s43,0.5,5,43,823,767,0.9319562575941677,65.1370026525199,36.2106258148631,34.800000000000004,599.65,"time
90.0      9
90.5      9
91.0     10
91.5      9
92.0     10
         ..
597.5     3
598.0     3
598.5     3
599.0     2
599.5     2
Length: 957, dtype: int64",1.3578826237054085,0.1939832319579155,0.47241593469967175,0.7330316742081447,0.2182340647857889,0.75
p50_cfg5_s44,0.5,5,44,807,768,0.9516728624535316,53.33908730158731,20.449739583333333,34.9,599.75,"time
90.0     8
90.5     9
91.0     7
91.5     7
92.0     9
        ..
596.5    1
597.0    1
597.5    1
598.0    1
598.5    1
Length: 954, dtype: int64",1.3596530052226254,0.19423614360323221,0.34375779385042937,0.7782805429864253,0.3009433962264151,1.1
p50_cfg5_s45,0.5,5,45,857,798,0.9311551925320887,61.83968152866243,32.06516290726817,35.6,599.7,"time
90.0     13
90.5     13
91.0     13
91.5     12
92.0     13
         ..
597.5     2
598.0     2
598.5     1
599.0     1
599.5     2
Length: 940, dtype: int64",1.414642793830881,0.20209182769012585,0.4681128560021294,0.7782805429864253,0.263031914893617,0.8
p50_cfg5_s46,0.5,5,46,811,753,0.9284833538840938,58.076490514905146,28.984993359893757,33.9,599.1,"time
90.0     11
90.5     11
91.0     13
91.5     12
92.0     11
         ..
597.5     3
598.0     3
598.5     3
599.0     2
599.5     2
Length: 957, dtype: int64",1.3322717622080678,0.1903245374582954,0.4171945701357466,0.7330316742081447,0.21410658307210034,0.85
p50_cfg6_s42,0.5,6,42,794,571,0.7191435768261965,94.59884955752212,66.39614711033275,34.300000000000004,597.35,"time
90.0     8
90.5     8
91.0     7
91.5     8
92.0     8
        ..
597.5    2
598.0    2
598.5    1
599.0    1
599.5    1
Length: 946, dtype: int64",1.0141195275730395,0.14487421822471994,0.3034424629580339,0.5520361990950227,0.16405919661733614,0.6
p50_cfg6_s43,0.5,6,43,823,590,0.7168894289185905,85.9548717948718,57.038983050847456,34.800000000000004,599.6,"time
90.0     8
90.5     8
91.0     7
91.5     8
92.0     6
        ..
595.0    2
595.5    2
596.0    1
596.5    1
597.0    1
Length: 901, dtype: int64",1.0446175637393766,0.14923108053419668,0.30024842516191996,0.497737556561086,0.17991120976692562,0.6
p50_cfg6_s44,0.5,6,44,807,586,0.7261462205700124,81.72517301038064,55.30409556313992,34.9,599.85,"time
90.0     8
90.5     9
91.0     9
91.5     9
92.0     9
        ..
597.5    1
598.0    1
598.5    1
599.0    2
599.5    2
Length: 942, dtype: int64",1.0372599345074784,0.14817999064392548,0.30608641646703927,0.5520361990950227,0.1728768577494692,0.6
p50_cfg6_s45,0.5,6,45,857,612,0.7141190198366394,79.91691419141915,52.96903594771242,34.550000000000004,597.7,"time
90.0     10
90.5      8
91.0      8
91.5      7
92.0      7
         ..
597.5     3
598.0     3
598.5     2
599.0     2
599.5     2
Length: 940, dtype: int64",1.0867442066944861,0.15524917238492658,0.3082423919794162,0.5158371040723982,0.1697340425531915,0.55
p50_cfg6_s46,0.5,6,46,811,561,0.6917385943279901,89.4861510791367,61.232531194295895,33.9,596.9,"time
90.0     9
90.5     8
91.0     8
91.5     8
92.0     6
        ..
597.5    1
598.0    1
598.5    1
599.0    2
599.5    1
Length: 913, dtype: int64",0.9964476021314387,0.14234965744734837,0.3129003637654157,0.6334841628959276,0.17135815991237677,0.6
p70_cfg1_s42,0.7,1,42,794,564,0.7103274559193955,122.71220400728598,89.44015957446808,33.4,599.25,"time
90.0     5
90.5     6
91.0     4
91.5     4
92.0     4
        ..
597.5    3
598.0    4
598.5    3
599.0    3
599.5    3
Length: 1020, dtype: int64",0.9967305823097994,0.14239008318711419,0.35751929731168486,0.7873303167420814,0.1955392156862745,0.5
p70_cfg1_s43,0.7,1,43,823,580,0.7047387606318347,116.26106194690266,83.97706896551723,35.0,598.75,"time
90.0     6
90.5     7
91.0     8
91.5     8
92.0     7
        ..
597.5    3
598.0    3
598.5    3
599.0    3
599.5    2
Length: 1020, dtype: int64",1.0288248337028825,0.1469749762432689,0.36944370508384344,0.7420814479638009,0.20142156862745098,0.5
p70_cfg1_s44,0.7,1,44,807,559,0.6926889714993805,108.44292279411764,77.91046511627906,34.1,599.25,"time
90.0     7
90.5     7
91.0     8
91.5     8
92.0     7
        ..
597.5    2
598.0    3
598.5    3
599.0    2
599.5    3
Length: 1020, dtype: int64",0.9891179332920464,0.14130256189886378,0.3765149498713512,0.8778280542986425,0.18887254901960784,0.45
p70_cfg1_s45,0.7,1,45,857,579,0.67561260210035,111.160195035461,79.2261658031088,34.050000000000004,598.25,"time
90.0     10
90.5     10
91.0     10
91.5     10
92.0      9
         ..
597.5     3
598.0     3
598.5     4
599.0     3
599.5     3
Length: 1020, dtype: int64",1.0262318326834454,0.1466045475262065,0.3892289947653269,0.8778280542986425,0.19897058823529412,0.5
p70_cfg1_s46,0.7,1,46,811,575,0.7090012330456227,123.64821746880574,90.86008695652174,33.0,598.75,"time
90.0     7
90.5     8
91.0     7
91.5     6
92.0     6
        ..
597.5    2
598.0    2
598.5    2
599.0    2
599.5    2
Length: 1020, dtype: int64",1.0163499779054352,0.14519285398649076,0.3631443527637299,0.8054298642533937,0.1905392156862745,0.45
p70_cfg2_s42,0.7,2,42,794,794,1.0,55.79647519582246,25.660642317380344,33.4,598.5,"time
90.0     6
90.5     6
91.0     6
91.5     6
92.0     7
        ..
597.5    3
598.0    3
598.5    3
599.0    3
599.5    3
Length: 927, dtype: int64",1.4050610511413908,0.20072300730591297,0.3792051937831989,0.7963800904977375,0.20199568500539375,0.55
p70_cfg2_s43,0.7,2,43,823,820,0.9963547995139733,58.7759165613148,28.872195121951208,34.95,598.25,"time
90.0     8
90.5     9
91.0     8
91.5     8
92.0     9
        ..
597.5    3
598.0    2
598.5    3
599.0    3
599.5    2
Length: 972, dtype: int64",1.4557074383099593,0.20795820547285132,0.3969542958551293,0.7692307692307693,0.20349794238683128,0.6
p70_cfg2_s44,0.7,2,44,807,778,0.9640644361833953,56.58368841544608,27.498264781490985,33.65,599.0,"time
90.0     8
90.5     7
91.0     8
91.5     8
92.0     8
        ..
597.5    3
598.0    3
598.5    2
599.0    3
599.5    3
Length: 940, dtype: int64",1.3761386751569824,0.19659123930814035,0.40255021461722557,0.7782805429864253,0.2003191489361702,0.5
p70_cfg2_s45,0.7,2,45,857,822,0.9591598599766628,58.34766708701135,28.87864963503649,34.050000000000004,599.75,"time
90.0     7
90.5     7
91.0     7
91.5     7
92.0     6
        ..
597.5    3
598.0    3
598.5    3
599.0    3
599.5    2
Length: 983, dtype: int64",1.4530669966413292,0.20758099952018988,0.422829142679826,0.8235294117647058,0.1873855544252289,0.5
p70_cfg2_s46,0.7,2,46,811,784,0.966707768187423,58.097757255936685,28.313647959183665,33.0,599.25,"time
90.0     8
90.5     8
91.0     8
91.5     9
92.0     8
        ..
597.5    3
598.0    3
598.5    4
599.0    4
599.5    3
Length: 927, dtype: int64",1.3845474613686535,0.1977924944812362,0.40822264389626817,0.832579185520362,0.1960086299892125,0.45
p70_cfg3_s42,0.7,3,42,794,794,1.0,51.68921319796956,14.583312342569265,34.35,563.5,"time
90.0     11
90.5     10
91.0     11
91.5     11
92.0     12
         ..
593.5     3
594.0     2
594.5     2
595.0     2
595.5     1
Length: 766, dtype: int64",1.5005197014079183,0.21435995734398833,0.3563243995823181,0.8687782805429864,0.46860313315926894,0.85
p70_cfg3_s43,0.7,3,43,823,823,1.0,53.82740147783252,16.96263669501822,34.45,566.0,"time
90.0     10
90.5     11
91.0     11
91.5     10
92.0     10
         ..
597.5     3
598.0     3
598.5     3
599.0     1
599.5     1
Length: 806, dtype: int64",1.5483021352647919,0.2211860193235417,0.4008087031866756,0.9230769230769231,0.4823200992555831,0.85
p70_cfg3_s44,0.7,3,44,807,807,1.0,49.24215686274512,14.25613382899627,35.4,587.75,"time
90.0     14
90.5     13
91.0     14
91.5     15
92.0     15
         ..
597.5    14
598.0    14
598.5    12
599.0    13
599.5    14
Length: 735, dtype: int64",1.4610301439304787,0.2087185919900684,0.3820644883263479,0.9864253393665159,0.5015646258503401,1.0
p70_cfg3_s45,0.7,3,45,857,857,1.0,52.63226392251817,15.81977829638272,34.6,578.5,"time
90.0     13
90.5     14
91.0     15
91.5     15
92.0     14
         ..
597.5    16
598.0    16
598.5    16
599.0    14
599.5    15
Length: 807, dtype: int64",1.5756572899430044,0.22509389856328635,0.40004940968429814,0.9230769230769231,0.576456009913259,1.1
p70_cfg3_s46,0.7,3,46,811,811,1.0,51.762483745123546,15.001294697903813,33.7,584.75,"time
90.0     13
90.5     13
91.0     13
91.5     14
92.0     15
         ..
597.5    12
598.0    13
598.5    13
599.0    12
599.5    12
Length: 743, dtype: int64",1.4717357771527086,0.21024796816467267,0.3719138261972241,0.9683257918552036,0.6106325706594886,1.3
p70_cfg4_s42,0.7,4,42,794,794,1.0,47.2229219143577,7.925503778337522,34.35,553.15,"time
90.0     13
90.5     13
91.0     12
91.5     13
92.0     14
         ..
583.0     3
583.5     1
584.0     1
584.5     1
585.0     1
Length: 646, dtype: int64",1.530454895913647,0.21863641370194958,0.3005708969425297,0.6968325791855203,0.590092879256966,1.25
p70_cfg4_s43,0.7,4,43,823,823,1.0,47.66846901579588,8.668226002430126,34.45,551.25,"time
90.0     11
90.5      9
91.0     11
91.5     12
92.0     13
         ..
582.5     4
583.0     4
583.5     2
584.0     2
584.5     2
Length: 687, dtype: int64",1.5924922600619196,0.22749889429455994,0.3375548758394634,0.7692307692307693,0.5673216885007278,1.15
p70_cfg4_s44,0.7,4,44,807,807,1.0,47.37084398976984,8.556815365551413,35.35,569.5500000000001,"time
90.0      9
90.5      8
91.0      8
91.5      9
92.0      8
         ..
597.5    15
598.0    13
598.5    13
599.0    12
599.5    10
Length: 659, dtype: int64",1.5106701609883937,0.21581002299834195,0.3393081839620676,0.8235294117647058,0.5768588770864947,1.45
p70_cfg4_s45,0.7,4,45,857,857,1.0,49.34439809296782,9.471936989498245,34.7,579.85,"time
90.0     14
90.5     14
91.0     15
91.5     14
92.0     15
         ..
597.5    10
598.0    10
598.5     9
599.0     8
599.5     8
Length: 719, dtype: int64",1.572044391451894,0.22457777020741343,0.33210462421366294,0.8054298642533937,0.6965924895688456,1.45
p70_cfg4_s46,0.7,4,46,811,811,1.0,47.483060453400505,7.714549938347713,33.7,568.85,"time
90.0     12
90.5     12
91.0     11
91.5     11
92.0     12
         ..
597.5     8
598.0     7
598.5     7
599.0     7
599.5     5
Length: 667, dtype: int64",1.5154629543118752,0.2164947077588393,0.2992913228639872,0.7239819004524887,0.6284107946026987,1.4
p70_cfg5_s42,0.7,5,42,794,794,1.0,47.75264483627205,7.473362720403016,34.550000000000004,577.0,"time
90.0     20
90.5     21
91.0     21
91.5     20
92.0     21
         ..
592.5     1
593.0     1
593.5     1
594.0     1
594.5     1
Length: 710, dtype: int64",1.4637293759793528,0.20910419656847898,0.23916083916083916,0.6787330316742082,0.6984507042253522,1.75
p70_cfg5_s43,0.7,5,43,823,823,1.0,48.68160146699267,8.247934386391243,34.800000000000004,574.25,"time
90.0     20
90.5     20
91.0     19
91.5     20
92.0     19
         ..
592.5     3
593.0     2
593.5     1
594.0     1
594.5     1
Length: 741, dtype: int64",1.5256279543979978,0.2179468506282854,0.2542682231263546,0.6968325791855203,0.7293522267206478,1.55
p70_cfg5_s44,0.7,5,44,807,799,0.990086741016109,47.786658031088095,8.901251564455562,34.9,597.25,"time
90.0     15
90.5     15
91.0     16
91.5     17
92.0     17
         ..
597.5     7
598.0     7
598.5     7
599.0     7
599.5     5
Length: 710, dtype: int64",1.4208233306659552,0.2029747615237079,0.27897692628606274,0.7873303167420814,0.6526760563380282,1.5
p70_cfg5_s45,0.7,5,45,857,847,0.9883313885647608,49.88349397590362,11.405076741440372,35.6,597.75,"time
90.0     15
90.5     16
91.0     16
91.5     14
92.0     15
         ..
597.5     2
598.0     1
598.5     1
599.0     1
599.5     1
Length: 800, dtype: int64",1.5067152895134752,0.21524504135906788,0.28626769467505286,0.7963800904977375,0.659625,1.7
p70_cfg5_s46,0.7,5,46,811,808,0.9963008631319359,47.527290322580654,9.751547029702966,33.9,599.65,"time
90.0     15
90.5     16
91.0     16
91.5     16
92.0     16
         ..
597.5    10
598.0    11
598.5     9
599.0     9
599.5     9
Length: 738, dtype: int64",1.4281926646045073,0.20402752351492962,0.25119398435118384,0.7692307692307693,0.6567750677506775,1.7
p70_cfg6_s42,0.7,6,42,794,723,0.9105793450881612,64.66520223152023,31.19744121715076,34.300000000000004,599.85,"time
90.0     15
90.5     16
91.0     15
91.5     16
92.0     16
         ..
597.5     2
598.0     2
598.5     2
599.0     1
599.5     1
Length: 967, dtype: int64",1.2784015560074262,0.1826287937153466,0.3071688403868335,0.5520361990950227,0.29607032057911065,1.2
p70_cfg6_s43,0.7,6,43,823,762,0.9258809234507898,63.133487450462354,28.16010498687664,34.800000000000004,599.9,"time
90.0     13
90.5     13
91.0     11
91.5     11
92.0     14
         ..
596.5     1
597.0     1
597.5     1
599.0     1
599.5     1
Length: 960, dtype: int64",1.3484339055034507,0.19263341507192153,0.3114453021027415,0.5339366515837104,0.370625,1.3
p70_cfg6_s44,0.7,6,44,807,746,0.9244114002478315,55.85914634146343,20.829088471849865,34.9,599.7,"time
90.0     13
90.5     13
91.0     11
91.5     13
92.0     14
         ..
597.5     2
598.0     1
598.5     1
599.0     1
599.5     1
Length: 952, dtype: int64",1.3208215297450423,0.18868878996357746,0.2879473467708762,0.5610859728506787,0.33298319327731096,1.15
p70_cfg6_s45,0.7,6,45,857,752,0.8774795799299884,63.16454423592495,29.05398936170213,34.550000000000004,598.0500000000001,"time
90.0     13
90.5     13
91.0     14
91.5     14
92.0     14
         ..
597.5     1
598.0     1
598.5     1
599.0     1
599.5     1
Length: 947, dtype: int64",1.3345164152617566,0.19064520218025094,0.31111702599591873,0.5610859728506787,0.3383843717001056,1.05
p70_cfg6_s46,0.7,6,46,811,752,0.9272503082614056,66.52573924731183,32.4875,33.9,597.7,"time
90.0     15
90.5     13
91.0     15
91.5     16
92.0     15
         ..
597.5     2
598.0     2
598.5     2
599.0     2
599.5     1
Length: 952, dtype: int64",1.3338063142958494,0.19054375918512134,0.3158104870907639,0.6244343891402715,0.32605042016806723,1.25
p80_cfg1_s42,0.8,1,42,794,466,0.5869017632241813,159.99812362030906,123.34420600858368,34.45,598.25,"time
90.0     5
90.5     5
91.0     5
91.5     5
92.0     5
        ..
597.5    3
598.0    3
598.5    3
599.0    3
599.5    2
Length: 1020, dtype: int64",0.8265342319971621,0.11807631885673744,0.40821577499778194,1.0226244343891402,0.18019607843137256,0.5
p80_cfg1_s43,0.8,1,43,823,485,0.5893074119076549,146.7915254237288,112.93783505154636,35.0,598.75,"time
90.0     6
90.5     6
91.0     6
91.5     5
92.0     6
        ..
597.5    3
598.0    3
598.5    3
599.0    3
599.5    2
Length: 1020, dtype: int64",0.8603104212860311,0.1229014887551473,0.426581492325437,0.9321266968325792,0.17362745098039217,0.45
p80_cfg1_s44,0.8,1,44,807,470,0.5824039653035935,144.69626373626377,110.68106382978723,34.1,599.25,"time
90.0     3
90.5     2
91.0     2
91.5     4
92.0     4
        ..
597.5    3
598.0    3
598.5    3
599.0    3
599.5    4
Length: 1020, dtype: int64",0.8316376183314165,0.11880537404734522,0.42709608730369975,1.0135746606334841,0.1709313725490196,0.4
p80_cfg1_s45,0.8,1,45,857,494,0.5764294049008168,142.44114583333334,109.33542510121455,34.550000000000004,598.5,"time
90.0     10
90.5     10
91.0      8
91.5      8
92.0      9
         ..
597.5     3
598.0     4
598.5     3
599.0     3
599.5     3
Length: 1020, dtype: int64",0.8759641812217395,0.12513774017453422,0.43972140892556116,0.9773755656108597,0.17882352941176471,0.5
p80_cfg1_s46,0.8,1,46,811,485,0.5980271270036991,150.00371549893842,116.52288659793813,34.7,598.75,"time
90.0     7
90.5     6
91.0     6
91.5     6
92.0     6
        ..
597.5    2
598.0    3
598.5    3
599.0    3
599.5    2
Length: 1020, dtype: int64",0.8598528499246522,0.12283612141780745,0.4104249844734274,0.9321266968325792,0.17465686274509803,0.5
p80_cfg2_s42,0.8,2,42,794,782,0.9848866498740554,64.383598937583,34.21988491048592,34.5,598.5,"time
90.0     5
90.5     6
91.0     4
91.5     6
92.0     6
        ..
597.5    3
598.0    3
598.5    3
599.0    3
599.5    3
Length: 982, dtype: int64",1.3865248226950355,0.19807497467071936,0.4238950591891768,0.7873303167420814,0.18482688391038699,0.55
p80_cfg2_s43,0.8,2,43,823,797,0.968408262454435,69.09066147859923,38.35420326223336,34.95,598.5,"time
90.0     4
90.5     4
91.0     5
91.5     5
92.0     5
        ..
597.5    3
598.0    3
598.5    3
599.0    3
599.5    3
Length: 1019, dtype: int64",1.4142489575015527,0.20203556535736467,0.464785733297844,0.7963800904977375,0.1828753680078508,0.45
p80_cfg2_s44,0.8,2,44,807,747,0.9256505576208178,64.1594839609484,34.37222222222221,33.65,599.75,"time
90.0     6
90.5     6
91.0     5
91.5     5
92.0     4
        ..
597.5    3
598.0    3
598.5    2
599.0    3
599.5    3
Length: 969, dtype: int64",1.3195548489666136,0.1885078355666591,0.442658761117179,0.8235294117647058,0.173890608875129,0.4
p80_cfg2_s45,0.8,2,45,857,797,0.9299883313885647,67.94694408322498,38.082496863237125,34.550000000000004,599.5,"time
90.0     6
90.5     6
91.0     5
91.5     5
92.0     6
        ..
597.5    3
598.0    3
598.5    3
599.0    3
599.5    3
Length: 1007, dtype: int64",1.4107443136560756,0.20153490195086793,0.47060601481033704,0.8416289592760181,0.18257199602780536,0.45
p80_cfg2_s46,0.8,2,46,811,764,0.9420468557336621,62.64633152173915,32.07958115183244,34.65,599.0,"time
90.0     6
90.5     8
91.0     7
91.5     7
92.0     7
        ..
597.5    3
598.0    3
598.5    3
599.0    3
599.5    3
Length: 951, dtype: int64",1.3537698236909719,0.19339568909871027,0.4397423926835691,0.8416289592760181,0.18338590956887485,0.5
p80_cfg3_s42,0.8,3,42,794,794,1.0,52.7791348600509,18.598677581863967,34.4,576.0,"time
90.0     9
90.5     9
91.0     7
91.5     9
92.0     9
        ..
596.0    4
596.5    3
597.0    3
597.5    2
598.0    1
Length: 780, dtype: int64",1.4660265878877399,0.20943236969824855,0.3974732314860445,0.8778280542986425,0.36608974358974355,0.65
p80_cfg3_s43,0.8,3,43,823,823,1.0,55.96122828784119,21.85103280680437,34.45,580.25,"time
90.0     7
90.5     7
91.0     8
91.5     8
92.0     8
        ..
597.5    7
598.0    7
598.5    6
599.0    6
599.5    6
Length: 813, dtype: int64",1.5078783437156469,0.21541119195937813,0.4406644439152179,0.9230769230769231,0.3500615006150062,0.6
p80_cfg3_s44,0.8,3,44,807,807,1.0,53.39555112881807,21.756195786864915,35.4,598.75,"time
90.0     10
90.5     11
91.0     11
91.5     11
92.0     11
         ..
597.5     8
598.0     7
598.5     7
599.0     8
599.5     8
Length: 778, dtype: int64",1.4325019969823378,0.20464314242604825,0.44016330239035967,0.8868778280542986,0.34299485861182516,0.6
p80_cfg3_s45,0.8,3,45,857,857,1.0,56.1472872996301,23.67164527421236,34.6,597.5,"time
90.0     11
90.5     10
91.0     13
91.5     12
92.0     11
         ..
597.5     5
598.0     6
598.5     7
599.0     7
599.5     5
Length: 835, dtype: int64",1.5224729081542014,0.2174961297363145,0.4646415635120344,0.9049773755656109,0.33425149700598805,0.65
p80_cfg3_s46,0.8,3,46,811,811,1.0,53.95844327176783,23.028051787916144,33.800000000000004,599.5,"time
90.0     10
90.5      9
91.0     10
91.5     10
92.0      9
         ..
597.5     9
598.0    10
598.5    10
599.0    10
599.5     8
Length: 758, dtype: int64",1.4336220611631605,0.20480315159473722,0.43877654709887204,0.9049773755656109,0.33674142480211083,0.7
p80_cfg4_s42,0.8,4,42,794,794,1.0,48.22267002518892,10.76454659949621,34.35,554.5,"time
90.0     11
90.5     11
91.0     11
91.5     11
92.0     10
         ..
581.5     3
582.0     3
582.5     1
583.0     1
583.5     1
Length: 663, dtype: int64",1.526482745361915,0.21806896362313072,0.33760772588459137,0.8054298642533937,0.42684766214177977,0.8
p80_cfg4_s43,0.8,4,43,823,823,1.0,48.62891859052249,11.228979343863903,34.45,557.0,"time
90.0      9
90.5      9
91.0      7
91.5      9
92.0     10
         ..
581.0     4
581.5     2
582.0     2
582.5     2
583.0     1
Length: 665, dtype: int64",1.5749689024973688,0.2249955574996241,0.3689681359364617,0.8959276018099548,0.43729323308270673,0.95
p80_cfg4_s44,0.8,4,44,807,807,1.0,47.56707006369428,10.068525402726138,35.35,567.0,"time
90.0      9
90.5      9
91.0      9
91.5     10
92.0      9
         ..
597.5     9
598.0     8
598.5     8
599.0     7
599.5     7
Length: 668, dtype: int64",1.5179159221292204,0.21684513173274578,0.3589904904783798,0.9140271493212669,0.4807634730538922,1.05
p80_cfg4_s45,0.8,4,45,857,857,1.0,49.33683589138136,10.556826137689606,34.7,564.0,"time
90.0     10
90.5     10
91.0     11
91.5     11
92.0     11
         ..
595.0     4
595.5     2
596.0     2
596.5     2
597.0     2
Length: 697, dtype: int64",1.6191195919138486,0.2313027988448355,0.37012946204122676,0.7963800904977375,0.5459110473457676,1.15
p80_cfg4_s46,0.8,4,46,811,811,1.0,46.716120906801024,10.740690505548692,33.550000000000004,572.0,"time
90.0     13
90.5     12
91.0     13
91.5     13
92.0     13
         ..
597.5     3
598.0     3
598.5     2
599.0     2
599.5     1
Length: 653, dtype: int64",1.506175132324264,0.21516787604632343,0.3388097273304736,0.8778280542986425,0.4292496171516079,1.05
p80_cfg5_s42,0.8,5,42,794,794,1.0,48.99017632241815,6.185516372795962,33.4,564.3000000000001,"time
90.0     18
90.5     18
91.0     18
91.5     19
92.0     18
         ..
587.0     3
587.5     1
588.0     1
588.5     1
589.0     1
Length: 696, dtype: int64",1.4955735543416837,0.21365336490595482,0.2666202575704838,0.6606334841628959,0.7916666666666667,1.7
p80_cfg5_s43,0.8,5,43,823,823,1.0,49.11082725060828,6.092041312272167,34.800000000000004,554.9,"time
90.0     18
90.5     19
91.0     19
91.5     19
92.0     19
         ..
589.0     3
589.5     3
590.0     1
590.5     1
591.0     1
Length: 715, dtype: int64",1.5823880023072485,0.2260554289010355,0.29309363977699393,0.6968325791855203,0.8230069930069931,1.75
p80_cfg5_s44,0.8,5,44,807,807,1.0,47.96962676962677,5.942069392812878,34.9,569.95,"time
90.0     17
90.5     17
91.0     17
91.5     18
92.0     19
         ..
597.5    20
598.0    17
598.5    17
599.0    17
599.5    17
Length: 690, dtype: int64",1.508270255116344,0.21546717930233486,0.28515987654837277,0.7149321266968326,0.876159420289855,2.05
p80_cfg5_s45,0.8,5,45,857,857,1.0,49.1528009535161,7.063068844807461,35.6,573.35,"time
90.0     18
90.5     17
91.0     19
91.5     18
92.0     19
         ..
597.5     8
598.0     8
598.5     7
599.0     6
599.5     6
Length: 744, dtype: int64",1.593677359367736,0.22766819419539086,0.3031911113216934,0.7601809954751131,0.8291666666666666,1.7
p80_cfg5_s46,0.8,5,46,811,811,1.0,47.93176020408164,6.314796547472249,33.1,566.25,"time
90.0     16
90.5     18
91.0     18
91.5     20
92.0     19
         ..
597.5    17
598.0    17
598.5    17
599.0    14
599.5    15
Length: 685, dtype: int64",1.5211478945887649,0.21730684208410928,0.282865646990004,0.7239819004524887,0.8470802919708029,1.95
p80_cfg6_s42,0.8,6,42,794,794,1.0,47.98930379746836,8.735453400503772,33.4,586.65,"time
90.0     19
90.5     19
91.0     20
91.5     21
92.0     21
         ..
597.5     2
598.0     3
598.5     3
599.0     3
599.5     3
Length: 900, dtype: int64",1.4351558969724356,0.20502227099606224,0.18897763498580672,0.6063348416289592,0.4922777777777778,1.6
p80_cfg6_s43,0.8,6,43,823,823,1.0,50.001285189718494,10.651154313487234,34.800000000000004,597.95,"time
90.0     16
90.5     18
91.0     17
91.5     18
92.0     18
         ..
597.5     1
598.0     1
598.5     1
599.0     1
599.5     1
Length: 935, dtype: int64",1.4614223563881734,0.20877462234116764,0.22008097165991902,0.5882352941176471,0.45176470588235296,1.3
p80_cfg6_s44,0.8,6,44,807,791,0.9801734820322181,47.37632258064517,8.220543615676354,34.9,596.85,"time
90.0     14
90.5     16
91.0     15
91.5     17
92.0     16
         ..
597.5     4
598.0     5
598.5     4
599.0     3
599.5     3
Length: 827, dtype: int64",1.4075985407954443,0.20108550582792062,0.22643222846764471,0.6606334841628959,0.5405683192261186,1.55
p80_cfg6_s45,0.8,6,45,857,839,0.9789964994165694,49.318110709987984,10.405899880810482,34.6,595.95,"time
90.0     16
90.5     16
91.0     18
91.5     16
92.0     16
         ..
597.5     2
598.0     2
598.5     2
599.0     2
599.5     2
Length: 940, dtype: int64",1.494611205130489,0.2135158864472127,0.23764890571613262,0.6244343891402715,0.48537234042553196,1.45
